name,city,country,iata,icao,latitude,longitude,altitude,timezone
Greenwood–Leflore Airport,Greenwood,United States,GWO,KGWO,33.4943008423,-90.0847015381,162,A
Westchester County Airport,White Plains,United States,HPN,KHPN,41.0670013427734,-73.7076034545899,439,A
Francis S Gabreski Airport,West Hampton Beach,United States,FOK,KFOK,40.8437004089,-72.6317977905,67,A
Jonesboro Municipal Airport,Jonesboro,United States,JBR,KJBR,35.8316993713379,-90.6464004516602,262,A
Tonopah Test Range Airport,Tonopah,United States,XSD,KTNX,37.7988014221,-116.78099823,5549,A
Palm Beach County Park Airport,West Palm Beach,United States,LNA,KLNA,26.59300041,-80.08509827,14,A
North Island Naval Air Station-Halsey Field,San Diego,United States,NZY,KNZY,32.69919968,-117.2149963,26,A
Biggs Army Air Field (Fort Bliss),El Paso,United States,BIF,KBIF,31.84950066,-106.3799973,3946,A
Yuma MCAS/Yuma International Airport,Yuma,United States,YUM,KNYL,32.65660095,-114.6060028,213,N
Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.3375015258789,-104.263000488281,3295,A
Duluth International Airport,Duluth,United States,DLH,KDLH,46.8420982361,-92.1936035156,1428,A
Bethel Airport,Bethel,United States,BET,PABE,60.77980042,-161.8379974,126,A
Bowman Field,Louisville,United States,LOU,KLOU,38.2280006409,-85.6636962891,546,A
Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.5884990692139,-110.34400177002,4719,A
Lihue Airport,Lihue,United States,LIH,PHLI,21.9759998321533,-159.339004516602,153,N
"Terre Haute Regional Airport, Hulman Field",Terre Haute,United States,HUF,KHUF,39.4515,-87.307602,589,A
Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,2591,A
Grant County International Airport,Grant County Airport,United States,MWH,KMWH,47.20769882,-119.3199997,1189,A
Edward F Knapp State Airport,Montpelier,United States,MPV,KMPV,44.20349884,-72.56230164,1166,A
San Nicolas Island Nolf Airport,San Nicolas Island,United States,\N,KNSI,33.2397994995117,-119.458000183105,506,A
Richmond International Airport,Richmond,United States,RIC,KRIC,37.505199432373,-77.3197021484375,167,A
Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.446602,-93.8256,258,A
Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.4917984,-145.4779968,54,A
Norfolk International Airport,Norfolk,United States,ORF,KORF,36.8945999145508,-76.2012023925781,26,A
Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.9507999420166,-94.0206985473633,15,A
Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,50,A
Hill Air Force Base,Ogden,United States,HIF,KHIF,41.12403,-111.973086,4789,A
Nome Airport,Nome,United States,OME,PAOM,64.5121994018555,-165.445007324219,37,A
Scappoose Industrial Airpark,San Luis,United States,\N,KSPB,45.7709999084473,-122.861999511719,58,A
St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,11,A
Menominee Regional Airport,Macon,United States,MNM,KMNM,45.126701,-87.638397,625,A
Conroe-North Houston Regional Airport,Conroe,United States,CXO,KCXO,30.351801,-95.414497,245,A
Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19470215,-148.4649963,65,A
San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.5337009429932,-98.4698028564453,809,A
Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.1189002990723,-77.6724014282227,559,A
Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.2348995209,-80.6100997925,8,A
Teterboro Airport,Teterboro,United States,TEB,KTEB,40.8501014709,-74.060798645,9,A
Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.14500046,-103.1039963,3276,A
Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.8776016235352,-78.7874984741211,435,A
James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902400970459,-84.2193984985352,1009,A
Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.5731010437012,-151.244995117188,99,A
Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.882401,-95.783501,770,A
Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.9461975097656,589,A
Coulter Field,Bryan,United States,CFD,KCFD,30.7157001495,-96.3313980103,367,A
Wright AAF (Fort Stewart)/Midcoast Regional Airport,Wright,United States,LIY,KLHW,31.889099,-81.562303,45,A
Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,42,A
Esler Regional Airport,Alexandria,United States,ESF,KESF,31.3948993683,-92.2957992554,112,A
Altus Air Force Base,Altus,United States,LTS,KLTS,34.667098999,-99.2667007446,1382,A
Tucson International Airport,Tucson,United States,TUS,KTUS,32.1161003112793,-110.94100189209,2643,N
Minot Air Force Base,Minot,United States,MIB,KMIB,48.4156,-101.358002,1667,A
Beale Air Force Base,Marysville,United States,BAB,KBAB,39.136100769,-121.43699646,113,A
Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.0713996887,-87.8462982178,630,A
Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.33940125,-77.96060181,109,A
Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.732601,-71.420403,55,A
Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.3404998779297,-75.5102996826172,52,A
Rancho Murieta Airport,Rancho Murieta,United States,\N,KRIU,38.4868011474609,-121.102996826172,141,A
Bob Hope Airport,Burbank,United States,BUR,KBUR,34.2006988525391,-118.359001159668,778,A
Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.2123985290527,-83.353401184082,645,A
Tampa International Airport,Tampa,United States,TPA,KTPA,27.9755001068115,-82.533203125,26,A
Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.9425010681,-97.2407989502,795,A
Polk Army Air Field,Fort Polk,United States,POE,KPOE,31.0447998,-93.1917038,330,A
Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,64.66570282,-147.102005,547,A
Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,1354,A
Angelina County Airport,Lufkin,United States,LFK,KLFK,31.2339992523,-94.75,296,A
Midland International Airport,Midland,United States,MAF,KMAF,31.9424991607666,-102.202003479004,2871,A
Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.4850997924805,-88.1296005249024,695,A
Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,34.30301,-97.0196342,777,A
Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.0155983,-74.59169769,131,A
Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.90090179,-76.88069916,29,A
Emanuel County Airport,Santa Barbara,United States,\N,KSBO,32.6091003417969,-82.3699035644531,327,A
Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.3698997497559,-81.9645004272461,144,A
Sloulin Field International Airport,Williston,United States,ISN,KISN,48.177898407,-103.641998291,1982,A
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.7294006348,-92.2242965698,262,A
Stewart International Airport,Newburgh,United States,SWF,KSWF,41.5041007995606,-74.1047973632813,491,A
Baudette International Airport,Baudette,United States,BDE,KBDE,48.7284011841,-94.612197876,1086,A
Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.5125007629,-121.492996216,24,A
Homer Airport,Homer,United States,HOM,PAHO,59.6455993652344,-151.477005004883,84,A
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129,1159,A
Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.91540146,-84.51629639,1068,A
Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.6151008606,-117.65599823,2461,A
Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.359798,-84.671095,1150,A
Tyndall Air Force Base,Panama City,United States,PAM,KPAM,30.0695991516,-85.5754013062,17,A
Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896801,-97.038002,607,A
Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.1028003692627,-80.6453018188477,33,A
McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.1376991272,-122.475997925,322,A
Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.1944999694824,-97.6698989868164,542,A
Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,744,A
Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.3535995483,-87.395401001,1221,A
McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.9940033,981,A
Hood Army Air Field,Fort Hood,United States,HLR,KHLR,31.1387004852,-97.7145004272,924,A
St Louis Lambert International Airport,St. Louis,United States,STL,KSTL,38.748697,-90.370003,618,A
Millville Municipal Airport,Millville,United States,MIV,KMIV,39.367802,-75.072197,85,A
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.9888,-98.491898,1019,A
Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,A
Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.6367,-84.428101,1026,A
Castle Airport,Merced,United States,MER,KMER,37.38050079,-120.5680008,191,A
Mc Clellan Airfield,Sacramento,United States,MCC,KMCC,38.66759872,-121.401001,77,A
Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.88079834,-85.52279663,794,A
Winkler County Airport,Wink,United States,INK,KINK,31.7796001434,-103.200996399,2822,A
Fresno Yosemite International Airport,Fresno,United States,FAT,KFAT,36.7761993408203,-119.718002319336,336,A
Vero Beach Regional Airport,Vero Beach,United States,VRB,KVRB,27.6556,-80.417901,24,A
Imperial County Airport,Imperial,United States,IPL,KIPL,32.8342018127,-115.57900238,-54,A
Nashville International Airport,Nashville,United States,BNA,KBNA,36.1245002746582,-86.6781997680664,599,A
Laredo International Airport,Laredo,United States,LRD,KLRD,27.5438003540039,-99.4616012573242,508,A
Elmendorf Air Force Base,Anchorage,United States,EDF,PAED,61.2509994506836,-149.807006835938,212,A
Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,PAOT,66.88469696,-162.598999,14,A
Altoona Blair County Airport,Altoona,United States,AOO,KAOO,40.29639816,-78.31999969,1503,A
Dyess Air Force Base,Abilene,United States,DYS,KDYS,32.4207992554,-99.854598999,1789,A
South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,KELD,33.2210006713867,-92.8133010864258,277,A
La Guardia Airport,New York,United States,LGA,KLGA,40.77719879,-73.87259674,21,A
Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.3964996337891,-84.3503036499024,81,A
Dupage Airport,West Chicago,United States,DPA,KDPA,41.90779877,-88.24859619,759,A
Waco Regional Airport,Waco,United States,ACT,KACT,31.6112995147705,-97.2304992675781,516,A
Augusta State Airport,Augusta,United States,AUG,KAUG,44.3205986023,-69.7973022461,352,A
Hillsboro Municipal Airport,Hillsboro,United States,\N,KINJ,32.08349991,-97.09719849,686,A
Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,NIP,KNIP,30.2358,-81.680603,21,A
McKellar-Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.599899,-88.915604,434,A
Molokai Airport,Molokai,United States,MKK,PHMK,21.1529006958008,-157.095993041992,454,N
Godman Army Air Field,Fort Knox,United States,FTK,KFTK,37.9071006775,-85.9720993042,756,A
New River MCAS /H/ /Mccutcheon Fld/ Airport,Jacksonville,United States,\N,KNCA,34.70840073,-77.43969727,26,A
San Angelo Regional Mathis Field,San Angelo,United States,SJT,KSJT,31.3577003479004,-100.496002197266,1919,A
Calexico International Airport,Calexico,United States,CXL,KCXL,32.6694984436,-115.513000488,4,A
Chico Municipal Airport,Chico,United States,CIC,KCIC,39.79539871,-121.8580017,240,A
Burlington International Airport,Burlington,United States,BTV,KBTV,44.4719009399,-73.1532974243,335,A
Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.4941005706787,-81.6878967285156,30,A
Durango La Plata County Airport,Durango,United States,DRO,KDRO,37.1515007019,-107.753997803,6685,A
Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312,A
Easterwood Field,College Station,United States,CLL,KCLL,30.58860016,-96.36380005,320,A
Felts Field,Spokane,United States,SFF,KSFF,47.682800292969,-117.32299804688,1953,A
General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.9472007751465,-87.896598815918,723,A
Abilene Regional Airport,Abilene,United States,ABI,KABI,32.4113006592,-99.6819000244,1791,A
Columbia Regional Airport,Columbia,United States,COU,KCOU,38.8180999755859,-92.219596862793,889,A
Portland International Airport,Portland,United States,PDX,KPDX,45.58869934,-122.5979996,31,A
Dade Collier Training and Transition Airport,Miami,United States,TNT,KTNT,25.861799240112,-80.897003173828,13,A
Palm Beach International Airport,West Palm Beach,United States,PBI,KPBI,26.6832008361816,-80.0955963134766,19,A
Fort Worth Meacham International Airport,Fort Worth,United States,FTW,KFTW,32.819801,-97.362396,710,A
Ogdensburg International Airport,Ogdensburg,United States,OGS,KOGS,44.6819000244,-75.4654998779,297,A
Cape Cod Coast Guard Air Station,Falmouth,United States,FMH,KFMH,41.6584014893,-70.5214004517,131,A
Boeing Field King County International Airport,Seattle,United States,BFI,KBFI,47.5299987792969,-122.302001953125,21,A
Lackland Air Force Base,San Antonio,United States,SKF,KSKF,29.38419914,-98.58110046,691,A
Daniel K Inouye International Airport,Honolulu,United States,HNL,PHNL,21.32062,-157.924228,13,N
Des Moines International Airport,Des Moines,United States,DSM,KDSM,41.5340003967285,-93.6631011962891,958,A
Coastal Carolina Regional Airport,New Bern,United States,EWN,KEWN,35.0730018616,-77.0429000854,18,A
San Diego International Airport,San Diego,United States,SAN,KSAN,32.7336006165,-117.190002441,17,A
Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.5108985900879,-92.0376968383789,79,A
Shaw Air Force Base,Sumter,United States,SSC,KSSC,33.97269821,-80.47059631,241,A
Ontario International Airport,Ontario,United States,ONT,KONT,34.0559997558594,-117.600997924805,944,A
Majors Airport,Greenvile,United States,GVT,KGVT,33.0677986145,-96.0652999878,535,A
Roswell International Air Center Airport,Roswell,United States,ROW,KROW,33.3016014099121,-104.53099822998,3671,A
Coleman A. Young Municipal Airport,Detroit,United States,DET,KDET,42.40919876,-83.00990295,626,A
Brownsville South Padre Island International Airport,Brownsville,United States,BRO,KBRO,25.9067993164062,-97.4259033203125,22,A
Dothan Regional Airport,Dothan,United States,DHN,KDHN,31.3213005065918,-85.4496002197266,401,A
Cape May County Airport,Wildwood,United States,WWD,KWWD,39.0084991455,-74.9083023071,23,A
Fallon Naval Air Station,Fallon,United States,NFL,KNFL,39.41659927,-118.7009964,3934,A
Selfridge Air National Guard Base Airport,Mount Clemens,United States,MTC,KMTC,42.613463,-82.836919,580,A
Four Corners Regional Airport,Farmington,United States,FMN,KFMN,36.7411994934,-108.230003357,5506,A
Corpus Christi International Airport,Corpus Christi,United States,CRP,KCRP,27.7703990936279,-97.5011978149414,44,A
Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.111198425293,-76.1063003540039,421,A
Naval Air Station Key West/Boca Chica Field,Key West,United States,NQX,KNQX,24.57579994,-81.68890381,6,A
Chicago Midway International Airport,Chicago,United States,MDW,KMDW,41.785999,-87.752403,620,A
Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001,62,A
Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.6875,-103.2170029,3661,A
Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.081902,-75.010597,120,A
Denver International Airport,Denver,United States,DEN,KDEN,39.861698150635,-104.672996521,5431,A
Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.871898651123,-75.241096496582,36,A
Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.40259933,-96.38439941,1098,A
Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.692798614502,-83.6492004394531,354,A
Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.2369003296,-107.272003174,4853,A
Palmdale Regional/USAF Plant 42 Airport,Palmdale,United States,PMD,KPMD,34.62939835,-118.0849991,2543,A
Randolph Air Force Base,San Antonio,United States,RND,KRND,29.52969933,-98.27890015,761,A
El Centro NAF Airport (Vraciu Field),El Centro,United States,NJK,KNJK,32.829201,-115.671996,-42,A
John Glenn Columbus International Airport,Columbus,United States,CMH,KCMH,39.998001,-82.891899,815,A
Drake Field,Fayetteville,United States,FYV,KFYV,36.0051002502441,-94.1700973510742,1251,A
Henry Post Army Air Field (Fort Sill),Fort Sill,United States,FSI,KFSI,34.64979935,-98.40219879,1189,A
Princeton Municipal Airport,Princeton,United States,\N,KPNM,45.55989838,-93.60820007,980,A
Wright-Patterson Air Force Base,Dayton,United States,FFO,KFFO,39.8260993958,-84.0483016968,823,A
Edward G. Pitka Sr Airport,Galena,United States,GAL,PAGA,64.73619843,-156.9369965,153,A
Chandler Municipal Airport,Chandler,United States,\N,KCHD,33.2691,-111.810997,1243,A
Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,32.7816009521,-98.0602035522,974,A
Mc Connell Air Force Base,Wichita,United States,IAB,KIAB,37.62189865,-97.26820374,1371,A
New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,NBG,KNBG,29.82530022,-90.03500366,2,A
Beaufort County Airport,Beaufort,United States,BFT,KARW,32.4122009277,-80.6343994141,10,A
Texarkana Regional Webb Field,Texarkana,United States,TXK,KTXK,33.4537010192871,-93.9909973144531,390,A
Plattsburgh International Airport,Plattsburgh,United States,PBG,KPBG,44.6509017944336,-73.4681015014648,234,A
Phillips Army Air Field,Aberdeen,United States,APG,KAPG,39.466202,-76.1688,57,A
Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.182800293,-103.602996826,4065,A
Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,PANC,61.1744003295898,-149.996002197266,152,A
Robert Gray  Army Air Field Airport,Killeen,United States,GRK,KGRK,31.067199707,-97.8289031982,1015,A
Black Rock Airport,Zuni Pueblo,United States,\N,KZUN,35.0831985473633,-108.791999816895,6454,A
